"datetime";"date";"time";"price";"shares";"amount";"tax";"fee";"realizedgains";"type";"broker";"assettype";"identifier";"wkn";"originalcurrency";"currency";"fxrate";"holding";"holdingname";"holdingnickname";"exchange";"avgholdingperiod"
"2024-02-07T19:14:14.054Z";"07.02.2024";"20:14:00";4,6;45;207,09;0;0,99;-62,64;"Sell";"scalable_capital";"Security";"CA00288U1066";"A2QKXS";;"EUR";;;"AbCellera";;"";19368943867
"2024-02-07T19:13:48.351Z";"07.02.2024";"20:13:00";70,67;2;141,34;0;0,99;-117,98;"Sell";"scalable_capital";"Security";"US83417M1045";"A14QVM";;"EUR";;;"SolarEdge Technologies";;"";12014266972
"2024-02-06T18:56:13.174Z";"06.02.2024";"19:56:00";27,09;15;406,35;0;0;;"Buy";"scalable_capital";"Security";"JP3304200003";"854658";;"EUR";;;"Komatsu";;"";
"2024-02-06T00:00:00.000Z";"06.02.2024";"01:00:00";1;269,97;269,97;0;0;;"TransferIn";"scalable_capital";;;;;"EUR";;"hld_67bf91d99bbda8421ff8340f";;"Verrechnungskonto";;
"2024-02-05T17:47:16.522Z";"05.02.2024";"18:47:00";20,95;13;272,35;0;0;;"Buy";"scalable_capital";"Security";"US47215P1066";"A112ST";;"EUR";;;"JD.com (ADR)";;"";
"2024-02-05T16:08:02.260Z";"05.02.2024";"17:08:00";30,8;9;277,2;0;0;5,4;"Sell";"scalable_capital";"Security";"US1630861011";"A1H9UZ";;"EUR";;;"Chefs Warehouse";;"";20567483950
"2024-02-04T10:22:20.204Z";"04.02.2024";"11:22:00";1;0,13;0,13;0;0;;"TransferOut";"trade_republic";;;;;"EUR";;"hld_66ae05a9345023e86ede486b";;"Verrechnungskonto";;
"2024-02-02T14:51:48.244Z";"02.02.2024";"15:51:00";156,31;5;781,55;0;0;;"Buy";"scalable_capital";"Security";"IE00BLRPRL42";"A3GL7E";;"EUR";;;"WisdomTree NASDAQ 100 3x Daily Leveraged";;"";
"2024-02-02T14:51:21.109Z";"02.02.2024";"15:51:00";910,4;1;910,4;0;0;4,1;"Sell";"scalable_capital";"Security";"FR0010342592";"A0LC12";;"EUR";;;"Amundi Nasdaq-100 Daily (2x) Leveraged UCITS ETF (Acc)";;"";1269976
"2024-02-02T14:41:58.268Z";"02.02.2024";"15:41:00";45,4;9;408,6;0;0;;"Buy";"scalable_capital";"Security";"GB00B10RZP78";"A0JNE2";;"EUR";;;"Unilever";;"";
"2024-02-02T14:35:47.238Z";"02.02.2024";"15:35:00";127,8;2;255,6;0;0;;"Buy";"scalable_capital";"Security";"US02079K3059";"A14Y6F";;"EUR";;;"Alphabet 'A'";;"";
"2024-02-02T14:31:13.474Z";"02.02.2024";"15:31:00";191,68;5;958,4;0;0;;"Buy";"scalable_capital";"Security";"IE00B3YLTY66";"A1JJTD";;"EUR";;;"SPDR MSCI ACWI IMI UCITS ETF - USD ACC";;"";
"2024-02-02T14:30:11.133Z";"02.02.2024";"15:30:00";906,3;1;906,3;0;0;;"Buy";"scalable_capital";"Security";"FR0010342592";"A0LC12";;"EUR";;;"Amundi Nasdaq-100 Daily (2x) Leveraged UCITS ETF (Acc)";;"";
"2024-02-02T14:24:12.508Z";"02.02.2024";"15:24:00";153,81;3;461,43;0;0;37,71;"Sell";"scalable_capital";"Security";"IE00BLRPRL42";"A3GL7E";;"EUR";;;"WisdomTree NASDAQ 100 3x Daily Leveraged";;"";3042633220
"2024-02-02T14:23:56.125Z";"02.02.2024";"15:23:00";69,01;8;552,08;0;0;;"Buy";"scalable_capital";"Security";"IE00B7Y34M31";"A1VBKR";;"EUR";;;"WisdomTree S&P 500 3x Daily Leveraged";;"";
"2024-02-02T12:09:56.198Z";"02.02.2024";"13:09:00";52,4;6;314,4;0;0;;"Buy";"scalable_capital";"Security";"US0394831020";"854161";;"EUR";;;"Archer Daniels Mid";;"";
"2024-02-01T08:00:00.001Z";"01.02.2024";"09:00:00";0,56;6;3,35;0,5;0;;"Dividend";"scalable_capital";"Security";"US1101221083";"850501";;"EUR";;;"Bristol Myers Squibb";;"";
"2024-02-01T08:00:00.000Z";"01.02.2024";"09:00:00";0,67;23;15,5;0;0;;"Dividend";"scalable_capital";"Security";"GB0002875804";"916018";;"EUR";;;"British American Tobacco";;"";
"2024-02-01T00:00:00.000Z";"01.02.2024";"01:00:00";1;2900;2900;0;0;;"TransferIn";"scalable_capital";;;;;"EUR";;"hld_67bf91d99bbda8421ff8340f";;"Verrechnungskonto";;
"2024-01-31T08:00:00.000Z";"31.01.2024";"09:00:00";1;0,13;0,13;0;0;;"Interest";"trade_republic";;;;;"EUR";;"hld_66ae05a9345023e86ede486b";;"Verrechnungskonto";;
"2024-01-31T08:00:00.000Z";"31.01.2024";"09:00:00";0,97;2;1,94;0,3;0;;"Dividend";"scalable_capital";"Security";"US46625H1005";"850628";;"EUR";;;"JPMorgan Chase & Co.";;"";
"2024-01-26T08:00:00.000Z";"26.01.2024";"09:00:00";0,22;2;0,44;0,06;0;;"Dividend";"scalable_capital";"Security";"US2358511028";"866197";;"EUR";;;"Danaher";;"";
"2024-01-24T08:00:00.000Z";"24.01.2024";"09:00:00";0,36;6;2,15;0,32;0;;"Dividend";"scalable_capital";"Security";"US17275R1023";"878841";;"EUR";;;"Cisco Systems";;"";
"2024-01-23T00:00:00.000Z";"23.01.2024";"01:00:00";1;4,99;4,99;0;0;;"TransferOut";"scalable_capital";;;;;"EUR";;"hld_67bf91d99bbda8421ff8340f";;"Verrechnungskonto";;
"2024-01-18T10:51:26.513Z";"18.01.2024";"11:51:00";13,97;40;558,8;0;0;;"Buy";"scalable_capital";"Security";"GB0002634946";"866131";;"EUR";;;"BAE Systems";;"";
"2024-01-18T10:30:55.429Z";"18.01.2024";"11:30:00";42,1;10;421;0;0;166;"Sell";"scalable_capital";"Security";"US63253R2013";"A2N9D5";;"EUR";;;"NAC Kazatomprom GDR";"";"";18738932955
"2024-01-17T15:12:01.492Z";"17.01.2024";"16:12:00";1;247,23;247,23;0;0;;"TransferOut";"trade_republic";;;;;"EUR";;"hld_66ae05a9345023e86ede486b";;"Verrechnungskonto";;
"2024-01-16T15:02:00.002Z";"16.01.2024";"16:02:00";65,62;3,2265;211,72;0;1;-6,92;"Sell";"trade_republic";"Security";"XS2330514899";"A3KPJB";;"EUR";;;"2,75% Rumänien Anleihe (2041)";"";"langschwarz";1648300000
"2024-01-16T15:02:00.001Z";"16.01.2024";"16:02:00";201,84;0,0435;8,78;0;1;-1,39;"Sell";"trade_republic";"Security";"US88160R1014";"A1CX3T";;"EUR";;;"Tesla";"";"langschwarz";1637520000
"2024-01-16T15:02:00.000Z";"16.01.2024";"16:02:00";2,1;3,2265;6,76;0;0;;"Dividend";"trade_republic";"Security";"XS2330514899";"A3KPJB";;"EUR";;;"2,75% Rumänien Anleihe (2041)";"";"langschwarz";
"2024-01-15T18:25:33.292Z";"15.01.2024";"19:25:00";435,6;1;435,6;0;0;;"Buy";"scalable_capital";"Security";"US5949724083";"722713";;"EUR";;;"Strategy";;"";
"2024-01-12T18:20:37.201Z";"12.01.2024";"19:20:00";28,83;9;259,43;0;0;-1,21;"Sell";"scalable_capital";"Security";"AU000000BHP4";"850524";;"EUR";;;"BHP";;"";17910555955
"2024-01-11T08:00:00.000Z";"11.01.2024";"09:00:00";0,44;3;1,32;0;0;;"Dividend";"scalable_capital";"Security";"US8740391003";"909800";;"EUR";;;"TSMC (ADR)";;"";
"2024-01-10T15:32:56.306Z";"10.01.2024";"16:32:00";58,96;6;353,76;0;0;50,52;"Sell";"scalable_capital";"Security";"US45337C1027";"896133";;"EUR";;;"Incyte Co.";;"";4869097965
"2024-01-10T08:00:00.000Z";"10.01.2024";"09:00:00";0,0161;70;1,13;0;0;;"Dividend";"scalable_capital";"Security";"GB0009390070";"896733";;"EUR";;;"VOLEX";;"";
"2024-01-08T08:00:00.000Z";"08.01.2024";"09:00:00";0,0637;30;1,91;0;0;;"Dividend";"scalable_capital";"Security";"US0595781040";"A0YJVA";;"EUR";;;"BANCO DO BRASIL ADR";;"";
"2024-01-04T20:21:12.680Z";"04.01.2024";"21:21:00";13,7;29;397,16;0;0;;"Buy";"scalable_capital";"Security";"NL0011540547";"A143G0";;"EUR";;;"ABN AMRO Bank";;"";
"2024-01-04T20:20:46.073Z";"04.01.2024";"21:20:00";5,52;92;507,38;0;0;;"Buy";"scalable_capital";"Security";"GB0007980591";"850517";;"EUR";;;"BP";;"";
"2024-01-04T20:02:52.397Z";"04.01.2024";"21:02:00";262;2;524;0;0;74;"Sell";"scalable_capital";"Security";"US1491231015";"850598";;"EUR";;;"Caterpillar";;"";3204596291
"2024-01-04T20:00:03.204Z";"04.01.2024";"21:00:00";96,5;3;289,5;0;0;16,5;"Sell";"scalable_capital";"Security";"US2298991090";"906913";;"EUR";;;"Cullen/Frost Bankers";;"";3723415482
"2024-01-03T00:00:00.000Z";"03.01.2024";"01:00:00";1;5200;5200;0;0;;"TransferOut";"scalable_capital";;;;;"EUR";;"hld_67bf91d99bbda8421ff8340f";;"Verrechnungskonto";;
"2024-01-02T11:22:15.354Z";"02.01.2024";"12:22:00";98,8;5;494;0;0;;"Buy";"scalable_capital";"Security";"US4571871023";"A1JYNM";;"EUR";;;"Ingredion";;"";
"2024-01-02T10:25:12.756Z";"02.01.2024";"11:25:00";8,38;60;502,5;0;0;;"Buy";"scalable_capital";"Security";"NO0011082075";"A3C8LV";;"EUR";;;"Höegh Autoliners";;"";
"2024-01-02T09:27:08.448Z";"02.01.2024";"10:27:00";20;28;560;0;0;26,79;"Sell";"scalable_capital";"Security";"DE000A35JS40";"A35JS4";;"EUR";;;"Cliq Digital";;"";6375906957
"2024-01-02T09:23:51.592Z";"02.01.2024";"10:23:00";29,6;9;266,4;0;0;5,85;"Sell";"scalable_capital";"Security";"DE000A1TNUT7";"A1TNUT";;"EUR";;;"Deutsche Beteiligung";;"";15776211128
"2024-01-02T08:00:00.000Z";"02.01.2024";"09:00:00";0,37;2;0,73;0,11;0;;"Dividend";"scalable_capital";"Security";"US0126531013";"890167";;"EUR";;;"Albemarle Corporation";;"";
"2023-12-29T11:16:19.470Z";"29.12.2023";"12:16:00";12,5;22;275;0;0;13,64;"Sell";"scalable_capital";"Security";"FR0000035164";"882042";;"EUR";;;"Beneteau";;"";6926903219
"2023-12-29T09:13:39.288Z";"29.12.2023";"10:13:00";141,24;3;423,72;0;0;;"Buy";"scalable_capital";"Security";"IE00BLRPRL42";"A3GL7E";;"EUR";;;"WisdomTree NASDAQ 100 3x Daily Leveraged";;"";
"2023-12-29T00:00:00.000Z";"29.12.2023";"01:00:00";1;1,43;1,43;0;0;;"Interest";"scalable_capital";;;;;"EUR";;"hld_67bf91d99bbda8421ff8340f";;"Verrechnungskonto";;
"2023-12-28T16:10:00.000Z";"28.12.2023";"17:10:00";233,79;0,0435;10,17;0;0;;"TransferIn";"trade_republic";"Security";"US88160R1014";"A1CX3T";;"EUR";;;"Tesla";"";"langschwarz";
"2023-12-28T13:11:00.001Z";"28.12.2023";"14:11:00";-1,98;1,0755;-2,13;0;0;;"Dividend";"trade_republic";"Security";"XS2330514899";"A3KPJB";;"EUR";;;"2,75% Rumänien Anleihe (2041)";"";"langschwarz";
"2023-12-28T13:11:00.000Z";"28.12.2023";"14:11:00";67,76;1,0755;72,88;0;1;;"Buy";"trade_republic";"Security";"XS2330514899";"A3KPJB";;"EUR";;;"2,75% Rumänien Anleihe (2041)";"";"langschwarz";
"2023-12-28T13:10:00.003Z";"28.12.2023";"14:10:00";-1,98;1,0755;-2,13;0;0;;"Dividend";"trade_republic";"Security";"XS2330514899";"A3KPJB";;"EUR";;;"2,75% Rumänien Anleihe (2041)";"";"langschwarz";
"2023-12-28T13:10:00.002Z";"28.12.2023";"14:10:00";67,76;1,0755;72,88;0;1;;"Buy";"trade_republic";"Security";"XS2330514899";"A3KPJB";;"EUR";;;"2,75% Rumänien Anleihe (2041)";"";"langschwarz";
"2023-12-28T13:10:00.001Z";"28.12.2023";"14:10:00";-1,98;1,0755;-2,13;0;0;;"Dividend";"trade_republic";"Security";"XS2330514899";"A3KPJB";;"EUR";;;"2,75% Rumänien Anleihe (2041)";"";"langschwarz";
"2023-12-28T13:10:00.000Z";"28.12.2023";"14:10:00";67,76;1,0755;72,88;0;1;;"Buy";"trade_republic";"Security";"XS2330514899";"A3KPJB";;"EUR";;;"2,75% Rumänien Anleihe (2041)";"";"langschwarz";
"2023-12-28T12:07:51.154Z";"28.12.2023";"13:07:00";1;250;250;0;0;;"TransferIn";"trade_republic";;;;;"EUR";;"hld_66ae05a9345023e86ede486b";;"Verrechnungskonto";;
"2023-12-27T16:09:06.330Z";"27.12.2023";"17:09:00";32,1;8;256,8;0;0;-23,2;"Sell";"scalable_capital";"Security";"NO0010208051";"A0BL7F";;"EUR";;;"Yara International";;"";14517359108
"2023-12-27T09:48:27.904Z";"27.12.2023";"10:48:00";127,94;7;895,58;0;0;15,76;"Sell";"scalable_capital";"Security";"US02079K3059";"A14Y6F";;"EUR";;;"Alphabet 'A'";;"";562233127
"2023-12-27T09:38:48.618Z";"27.12.2023";"10:38:00";5,25;52;273;0;0;13;"Sell";"scalable_capital";"Security";"KYG177661090";"A2PLPT";;"EUR";;;"Cambium Networks";;"";6543384914
"2023-12-27T00:00:00.002Z";"27.12.2023";"01:00:00";1;20,93;20,93;0;0;;"TransferOut";"scalable_capital";;;;;"EUR";;"hld_67bf91d99bbda8421ff8340f";;"Verrechnungskonto";;
"2023-12-27T00:00:00.001Z";"27.12.2023";"01:00:00";1;4,99;4,99;0;0;;"TransferOut";"scalable_capital";;;;;"EUR";;"hld_67bf91d99bbda8421ff8340f";;"Verrechnungskonto";;
"2023-12-27T00:00:00.000Z";"27.12.2023";"01:00:00";1;4144,67;4144,67;0;0;;"TransferIn";"scalable_capital";;;;;"EUR";;"hld_67bf91d99bbda8421ff8340f";;"Verrechnungskonto";;
"2023-12-22T12:54:02.257Z";"22.12.2023";"13:54:00";127,54;3;382,62;0;0;;"Buy";"scalable_capital";"Security";"US02079K3059";"A14Y6F";;"EUR";;;"Alphabet 'A'";;"";
"2023-12-22T12:53:24.591Z";"22.12.2023";"13:53:00";20,88;13;271,44;0;0;;"Buy";"scalable_capital";"Security";"IL0011595993";"A2PP3A";;"EUR";;;"InMode";;"";
"2023-12-22T12:31:27.613Z";"22.12.2023";"13:31:00";33,84;9;304,56;0;0;33,35;"Sell";"scalable_capital";"Security";"US92343V1044";"868402";;"EUR";;;"Verizon";;"";11488351454
"2023-12-22T08:03:01.304Z";"22.12.2023";"09:03:00";11,5;30;345;0;0;48,3;"Sell";"scalable_capital";"Security";"DE000A0LAUP1";"A0LAUP";;"EUR";;;"CropEnergies AG";;"";15437955139
"2023-12-20T18:15:25.456Z";"20.12.2023";"19:15:00";157,4;2;314,8;0;0;;"Buy";"scalable_capital";"Security";"GA0000121459";"852437";;"EUR";;;"Total Gabon";;"";
"2023-12-20T09:44:00.425Z";"20.12.2023";"10:44:00";2,8;98;274,4;0;0;17,64;"Sell";"scalable_capital";"Security";"GB00BVFCZV34";"A14NG2";;"EUR";;;"RWS Holdings";;"";3598564825
"2023-12-19T19:11:54.127Z";"19.12.2023";"20:11:00";207,2;2;414,4;0;0;;"Buy";"scalable_capital";"Security";"US2358511028";"866197";;"EUR";;;"Danaher";;"";
"2023-12-19T18:55:26.512Z";"19.12.2023";"19:55:00";134,34;3;403,02;0;0;76,14;"Sell";"scalable_capital";"Security";"US0090661010";"A2QG35";;"EUR";;;"Airbnb";;"";3545641252
"2023-12-19T16:32:26.510Z";"19.12.2023";"17:32:00";330,2;1;330,2;0;0;;"Buy";"scalable_capital";"Security";"US0846707026";"A0YJQ2";;"EUR";;;"Berkshire Hathaway ‘B’";;"";
"2023-12-19T16:10:49.167Z";"19.12.2023";"17:10:00";124,3;4;497,2;0;0;;"Buy";"scalable_capital";"Security";"US02079K3059";"A14Y6F";;"EUR";;;"Alphabet 'A'";;"";
"2023-12-19T16:08:19.641Z";"19.12.2023";"17:08:00";152;2;304;0;0;;"Buy";"scalable_capital";"Security";"US46625H1005";"850628";;"EUR";;;"JPMorgan Chase & Co.";;"";
"2023-12-19T00:00:00.000Z";"19.12.2023";"01:00:00";1;1215,59;1215,59;0;0;;"TransferIn";"scalable_capital";;;;;"EUR";;"hld_67bf91d99bbda8421ff8340f";;"Verrechnungskonto";;
"2023-12-15T19:03:57.197Z";"15.12.2023";"20:03:00";27,17;13;353,21;0;0;;"Buy";"scalable_capital";"Security";"GB0002875804";"916018";;"EUR";;;"British American Tobacco";;"";
"2023-12-15T19:03:22.213Z";"15.12.2023";"20:03:00";9,8;30;294;0;0;-1,5;"Sell";"scalable_capital";"Security";"US0595781040";"A0YJVA";;"EUR";;;"BANCO DO BRASIL ADR";;"";14120717057
"2023-12-15T08:00:00.000Z";"15.12.2023";"09:00:00";0,84;3;2,52;0,37;0;;"Dividend";"scalable_capital";"Security";"US2298991090";"906913";;"EUR";;;"Cullen/Frost Bankers";;"";
"2023-12-13T20:32:06.118Z";"13.12.2023";"21:32:00";97,89;3;293,67;0;0;;"Buy";"scalable_capital";"Security";"US29355A1079";"A1JC82";;"EUR";;;"Enphase Energy";;"";
"2023-12-13T20:00:03.405Z";"13.12.2023";"21:00:00";3,65;82;299,3;0;0;44,2;"Sell";"scalable_capital";"Security";"US6837121036";"A2QHR0";;"EUR";;;"Opendoor";;"";7278824872
"2023-12-11T08:00:00.001Z";"11.12.2023";"09:00:00";0,13;30;3,89;0;0;;"Dividend";"scalable_capital";"Security";"US0595781040";"A0YJVA";;"EUR";;;"BANCO DO BRASIL ADR";;"";
"2023-12-11T08:00:00.000Z";"11.12.2023";"09:00:00";0,0193;30;0,58;0;0;;"Dividend";"scalable_capital";"Security";"US0595781040";"A0YJVA";;"EUR";;;"BANCO DO BRASIL ADR";;"";
"2023-12-01T08:00:00.000Z";"01.12.2023";"09:00:00";0,27;6;1,6;0,24;0;;"Dividend";"scalable_capital";"Security";"US5010441013";"851544";;"EUR";;;"Kroger";;"";
"2023-11-30T19:08:57.344Z";"30.11.2023";"20:08:00";178,82;4;715,28;0;0;;"Buy";"scalable_capital";"Security";"IE00B3YLTY66";"A1JJTD";;"EUR";;;"SPDR MSCI ACWI IMI UCITS ETF - USD ACC";;"";
"2023-11-30T19:08:45.440Z";"30.11.2023";"20:08:00";8,14;32;260,48;0;0;;"Buy";"scalable_capital";"Security";"US4330001060";"A2QMYY";;"EUR";;;"Hims & Hers Health";"";"";
"2023-11-30T19:08:25.304Z";"30.11.2023";"20:08:00";14,32;18;257,76;0;0;;"Buy";"scalable_capital";"Security";"KYG851581069";"A2N7XN";;"EUR";;;"StoneCo";;"";
"2023-11-30T19:01:34.591Z";"30.11.2023";"20:01:00";219,95;2;439,9;0;0;;"Buy";"scalable_capital";"Security";"US88160R1014";"A1CX3T";;"EUR";;;"Tesla";;"";
"2023-11-30T19:00:54.108Z";"30.11.2023";"20:00:00";216,9;2;433,8;0;0;;"Buy";"scalable_capital";"Security";"US22788C1053";"A2PK2R";;"EUR";;;"Crowdstrike A";;"";
"2023-11-30T08:00:00.000Z";"30.11.2023";"09:00:00";1,71;3;5,13;0;0;;"Dividend";"scalable_capital";"Security";"US48581R2058";"A2QD9Y";;"EUR";;;"Kaspi.kz";"";"";
"2023-11-30T00:00:00.000Z";"30.11.2023";"01:00:00";1;1951,04;1951,04;0;0;;"TransferIn";"scalable_capital";;;;;"EUR";;"hld_67bf91d99bbda8421ff8340f";;"Verrechnungskonto";;
"2023-11-28T18:12:31.435Z";"28.11.2023";"19:12:00";220,9;2;441,8;0;0;;"Buy";"scalable_capital";"Security";"US88160R1014";"A1CX3T";;"EUR";;;"Tesla";;"";
"2023-11-28T18:09:47.523Z";"28.11.2023";"19:09:00";43,65;6;261,9;0;0;;"Buy";"scalable_capital";"Security";"US17275R1023";"878841";;"EUR";;;"Cisco Systems";;"";
"2023-11-28T18:01:22.500Z";"28.11.2023";"19:01:00";114,8;3;344,4;0;0;;"Buy";"scalable_capital";"Security";"US91913Y1001";"908683";;"EUR";;;"Valero Energy";;"";
"2023-11-28T18:01:07.961Z";"28.11.2023";"19:01:00";103,5;3;310,5;0;0;;"Buy";"scalable_capital";"Security";"US0010841023";"888282";;"EUR";;;"AGCO Corporation";;"";
"2023-11-28T17:54:01.106Z";"28.11.2023";"18:54:00";48,48;6;290,85;0;0;;"Buy";"scalable_capital";"Security";"US34959E1091";"A0YEFE";;"EUR";;;"Fortinet";;"";
"2023-11-28T17:53:35.443Z";"28.11.2023";"18:53:00";53,12;5;265,6;0;0;;"Buy";"scalable_capital";"Security";"US70450Y1038";"A14R7U";;"EUR";;;"PayPal Holdings";;"";
"2023-11-28T17:52:56.106Z";"28.11.2023";"18:52:00";225;2;450;0;0;;"Buy";"scalable_capital";"Security";"US1491231015";"850598";;"EUR";;;"Caterpillar";;"";
"2023-11-28T17:51:43.092Z";"28.11.2023";"18:51:00";18,73;14;262,22;0;0;;"Buy";"scalable_capital";"Security";"NL00150001Q9";"A2QL01";;"EUR";;;"Stellantis N.V.";;"";
"2023-11-28T00:00:00.000Z";"28.11.2023";"01:00:00";1;2823,5;2823,5;0;0;;"TransferIn";"scalable_capital";;;;;"EUR";;"hld_67bf91d99bbda8421ff8340f";;"Verrechnungskonto";;
"2023-11-24T20:46:46.746Z";"24.11.2023";"21:46:00";13,29;23;305,67;0;0;;"Buy";"scalable_capital";"Security";"KYG851581069";"A2N7XN";;"EUR";;;"StoneCo";;"";
"2023-11-24T20:33:30.086Z";"24.11.2023";"21:33:00";48,96;6;293,76;0;0;17,76;"Sell";"scalable_capital";"Security";"AT0000730007";"632305";;"EUR";;;"Andritz";;"";8854956151
"2023-11-22T18:08:36.210Z";"22.11.2023";"19:08:00";7,4;37;273,8;0;0;;"Buy";"scalable_capital";"Security";"US4330001060";"A2QMYY";;"EUR";;;"Hims & Hers Health";"";"";
"2023-11-22T17:45:11.441Z";"22.11.2023";"18:45:00";7,49;40;299,44;0;0;;"Buy";"scalable_capital";"Security";"KYG6683N1034";"A3C82G";;"EUR";;;"Nubank";"";"";
"2023-11-22T17:43:07.722Z";"22.11.2023";"18:43:00";91;3;273;0;0;;"Buy";"scalable_capital";"Security";"US2298991090";"906913";;"EUR";;;"Cullen/Frost Bankers";;"";
"2023-11-22T17:14:54.504Z";"22.11.2023";"18:14:00";13,1;20;262;0;0;;"Buy";"scalable_capital";"Security";"GG00BMGYLN96";"A2QE5M";;"EUR";;;"Burford Capital";;"";
"2023-11-21T08:00:00.000Z";"21.11.2023";"09:00:00";1,01;7;7,04;0;0;;"Dividend";"scalable_capital";"Security";"US8808901081";"A0ESPU";;"EUR";;;"Ternium (ADR)";;"";
"2023-11-21T00:00:00.000Z";"21.11.2023";"01:00:00";1;951,59;951,59;0;0;;"TransferIn";"scalable_capital";;;;;"EUR";;"hld_67bf91d99bbda8421ff8340f";;"Verrechnungskonto";;
"2023-11-15T14:50:52.469Z";"15.11.2023";"15:50:00";88,84;3;266,52;0;0;;"Buy";"scalable_capital";"Security";"US29355A1079";"A1JC82";;"EUR";;;"Enphase Energy";;"";
"2023-11-15T09:26:40.392Z";"15.11.2023";"10:26:00";33,7;8;269,6;0;0;;"Buy";"scalable_capital";"Security";"US81141R1005";"A2H5LX";;"EUR";;;"Sea (ADR)";;"";
"2023-11-15T07:01:18.341Z";"15.11.2023";"08:01:00";50,54;6;303,24;0;0;;"Buy";"scalable_capital";"Security";"US45337C1027";"896133";;"EUR";;;"Incyte Co.";;"";
"2023-11-14T00:00:00.000Z";"14.11.2023";"01:00:00";1;989,88;989,88;0;0;;"TransferIn";"scalable_capital";;;;;"EUR";;"hld_67bf91d99bbda8421ff8340f";;"Verrechnungskonto";;
"2023-11-13T19:02:51.291Z";"13.11.2023";"20:02:00";47,1;6;282,6;0;0;;"Buy";"scalable_capital";"Security";"US1101221083";"850501";;"EUR";;;"Bristol Myers Squibb";;"";
"2023-11-13T19:01:50.473Z";"13.11.2023";"20:01:00";6,54;40;261,6;0;0;;"Buy";"scalable_capital";"Security";"US4330001060";"A2QMYY";;"EUR";;;"Hims & Hers Health";"";"";
"2023-11-13T18:58:57.056Z";"13.11.2023";"19:58:00";20,46;13;265,98;0;0;;"Buy";"scalable_capital";"Security";"LU1598757687";"A2DRTZ";;"EUR";;;"ArcelorMittal";;"";
"2023-11-13T18:58:20.514Z";"13.11.2023";"19:58:00";18,85;14;263,9;0;0;;"Buy";"scalable_capital";"Security";"IL0011595993";"A2PP3A";;"EUR";;;"InMode";;"";
"2023-11-13T00:00:00.000Z";"13.11.2023";"01:00:00";1;982,89;982,89;0;0;;"TransferIn";"scalable_capital";;;;;"EUR";;"hld_67bf91d99bbda8421ff8340f";;"Verrechnungskonto";;
"2023-11-08T18:24:16.115Z";"08.11.2023";"19:24:00";174,12;3;522,36;0;0;;"Buy";"scalable_capital";"Security";"IE00B3YLTY66";"A1JJTD";;"EUR";;;"SPDR MSCI ACWI IMI UCITS ETF - USD ACC";;"";
"2023-11-08T18:07:55.600Z";"08.11.2023";"19:07:00";2,62;98;256,76;0;0;;"Buy";"scalable_capital";"Security";"GB00BVFCZV34";"A14NG2";;"EUR";;;"RWS Holdings";;"";
"2023-11-08T18:01:25.260Z";"08.11.2023";"19:01:00";108,96;3;326,88;0;0;;"Buy";"scalable_capital";"Security";"US0090661010";"A2QG35";;"EUR";;;"Airbnb";;"";
"2023-11-08T18:00:58.927Z";"08.11.2023";"19:00:00";15,48;17;263,16;0;0;;"Buy";"scalable_capital";"Security";"DE000A35JS40";"A35JS4";;"EUR";;;"Cliq Digital";;"";
"2023-11-08T18:00:16.171Z";"08.11.2023";"19:00:00";57,6;5;288;0;0;;"Buy";"scalable_capital";"Security";"US89377M1099";"A2PH5P";;"EUR";;;"TRANSMEDICS GROUP";;"";
"2023-11-08T00:00:00.000Z";"08.11.2023";"01:00:00";1;1762,97;1762,97;0;0;;"TransferIn";"scalable_capital";;;;;"EUR";;"hld_67bf91d99bbda8421ff8340f";;"Verrechnungskonto";;
"2023-11-03T15:24:54.298Z";"03.11.2023";"16:24:00";86;3;258;0;0;;"Buy";"scalable_capital";"Security";"US48581R2058";"A2QD9Y";;"EUR";;;"Kaspi.kz";"";"";
"2023-11-03T15:23:42.114Z";"03.11.2023";"16:23:00";28,37;9;255,33;0;0;;"Buy";"scalable_capital";"Security";"NL0013654783";"A2PRDK";;"EUR";;;"Prosus";;"";
"2023-11-03T08:00:00.000Z";"03.11.2023";"09:00:00";0,66;10;6,63;0;0;;"Dividend";"scalable_capital";"Security";"GB0002875804";"916018";;"EUR";;;"British American Tobacco";;"";
"2023-11-03T00:00:00.000Z";"03.11.2023";"01:00:00";1;480,93;480,93;0;0;;"TransferIn";"scalable_capital";;;;;"EUR";;"hld_67bf91d99bbda8421ff8340f";;"Verrechnungskonto";;
"2023-11-02T18:13:03.455Z";"02.11.2023";"19:13:00";6,92;40;276,76;0;0;;"Buy";"scalable_capital";"Security";"BRPETRACNPR6";"899019";;"EUR";;;"Petrobras (Vz)";;"";
"2023-11-02T14:52:01.501Z";"02.11.2023";"15:52:00";172,74;8;1381,92;0;0;;"Buy";"scalable_capital";"Security";"IE00B3YLTY66";"A1JJTD";;"EUR";;;"SPDR MSCI ACWI IMI UCITS ETF - USD ACC";;"";
"2023-11-01T08:00:00.000Z";"01.11.2023";"09:00:00";0,63;9;5,63;0,85;0;;"Dividend";"scalable_capital";"Security";"US92343V1044";"868402";;"EUR";;;"Verizon";;"";
"2023-11-01T00:00:00.000Z";"01.11.2023";"01:00:00";1;1640,28;1640,28;0;0;;"TransferIn";"scalable_capital";;;;;"EUR";;"hld_67bf91d99bbda8421ff8340f";;"Verrechnungskonto";;
